LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
4TAYSSHE7E,37,55929,64604,836,63,2,14.33,24,0.68,PhD,Self-employed,Divorced,No,Yes,Education,No,0
R6TKSGBEQR,22,71718,26945,744,58,4,21.16,60,0.31,PhD,Part-time,Married,No,Yes,Business,No,0
1A00IZMWPC,37,144511,237743,802,92,1,19.95,24,0.63,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
N8OVZ5IXFS,29,36819,91512,774,58,4,23.8,36,0.25,Master's,Part-time,Divorced,No,No,Other,Yes,0
Q1X0ZD2J0W,65,127732,99956,545,36,4,22.46,12,0.14,PhD,Full-time,Divorced,Yes,Yes,Business,Yes,0
IL2C0XJWZP,27,51210,211147,592,111,4,22.3,24,0.67,Bachelor's,Self-employed,Divorced,No,No,Home,Yes,0
ASBEDSBI87,39,149622,202516,354,107,4,12.12,60,0.46,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
UT8QXFO9C7,55,104173,51052,677,82,1,8.33,24,0.81,PhD,Self-employed,Single,No,No,Auto,Yes,0
BA8BW5B62D,45,60526,106148,661,116,4,16.67,12,0.19,Master's,Part-time,Single,Yes,No,Other,No,0
9EJGXTUV1K,29,80288,184264,746,69,4,13.38,60,0.8,High School,Self-employed,Married,No,No,Business,No,0
QTH4IVF6P6,56,112192,14500,478,64,2,4.98,36,0.54,PhD,Full-time,Divorced,No,Yes,Business,No,0
EOAJDJ7XK1,27,96502,172914,387,18,3,24.72,48,0.7,Bachelor's,Part-time,Married,No,No,Other,No,0
VACG6QSGW0,65,133137,165342,324,117,2,18.52,48,0.27,Bachelor's,Full-time,Divorced,No,Yes,Business,No,0
DQ18L4PW10,52,68348,15213,597,64,2,16.48,24,0.4,PhD,Unemployed,Single,Yes,Yes,Business,Yes,0
8ABNYLKF6P,65,22034,139268,441,57,4,11.33,24,0.65,PhD,Full-time,Married,No,Yes,Education,Yes,0
MXGRD5SUE8,61,94753,121713,418,81,2,15.61,60,0.53,High School,Part-time,Single,Yes,Yes,Business,Yes,0
G294R2V2K2,57,108647,200259,429,2,4,21.66,48,0.89,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
XQ02MLIG9M,54,149097,63876,388,19,2,23.9,60,0.74,PhD,Part-time,Married,No,Yes,Home,Yes,1
EM9P0EZI6U,34,62704,162858,345,21,1,12.99,48,0.35,Master's,Unemployed,Single,Yes,No,Other,Yes,0
T995WD49Z2,69,69087,113615,481,56,2,5.6,12,0.36,PhD,Unemployed,Single,No,Yes,Auto,No,0
85L814JJRX,44,79347,173850,752,91,3,21.97,24,0.46,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,0
RFF9Y6GWP3,69,59260,100782,396,85,1,17.59,12,0.67,PhD,Part-time,Married,No,No,Auto,No,0
609XM2JIFU,63,19739,80976,665,35,1,8.84,48,0.56,Master's,Part-time,Divorced,Yes,No,Other,Yes,0
BPWNL85FQS,46,106591,122302,583,4,2,5.22,24,0.26,Master's,Unemployed,Married,No,No,Home,No,0
HS2J6P4HX9,43,149783,67276,744,105,2,9.21,48,0.7,High School,Unemployed,Single,Yes,Yes,Auto,No,0
OS9S2T5QWL,26,113651,220302,358,84,2,3.27,24,0.84,Bachelor's,Part-time,Single,Yes,No,Education,No,0
43VAGZPCPA,68,49111,177107,508,90,3,5.29,12,0.26,Master's,Unemployed,Single,No,No,Auto,Yes,0
KS3CQEGLO3,29,117660,27171,799,9,1,14.4,60,0.32,Master's,Self-employed,Divorced,Yes,Yes,Home,Yes,0
1DCYX4I7ZH,60,83670,188227,534,22,3,11.16,60,0.15,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
JV8671S7I7,43,107204,111688,723,118,1,15.33,36,0.24,High School,Unemployed,Married,Yes,No,Education,Yes,0
2LRORZ7SRC,50,60497,126803,581,85,2,23.24,12,0.84,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,0
LLPJO3N0P4,49,54587,92438,363,32,1,22.88,60,0.61,Master's,Unemployed,Married,No,Yes,Business,Yes,1
PWTKJWY92E,28,141059,159652,560,3,4,9.46,24,0.5,Bachelor's,Part-time,Married,No,Yes,Business,No,0
R87KQ5D21R,46,127838,139802,599,72,2,9.64,60,0.13,High School,Full-time,Divorced,Yes,No,Business,Yes,0
A00P6XYUVL,25,55057,107323,561,29,1,14.1,12,0.65,Bachelor's,Part-time,Married,Yes,No,Auto,Yes,0
S41649NFXI,42,108080,64619,590,95,3,18.04,48,0.33,PhD,Unemployed,Single,Yes,No,Business,No,0
BU2WMT8K35,37,77263,152773,612,5,1,21.84,60,0.71,Master's,Part-time,Married,No,Yes,Business,No,0
CKDWS9E3V8,38,40303,242335,407,31,1,12.4,12,0.64,Master's,Self-employed,Single,No,Yes,Home,No,1
48E3PK33SV,21,29123,237994,516,42,4,3.87,60,0.81,High School,Unemployed,Divorced,No,Yes,Business,No,1
KFNEC0UEKO,53,65931,241857,550,28,4,22.69,12,0.52,High School,Part-time,Divorced,No,Yes,Home,No,0
8RYE3GWI88,60,99088,111296,441,84,2,18.89,60,0.46,Master's,Self-employed,Single,Yes,Yes,Other,No,0
AXE9C6EUCS,46,105138,228982,760,62,1,2.54,12,0.79,PhD,Unemployed,Divorced,No,Yes,Other,No,0
MCD7KBRN5V,36,85251,15785,572,74,1,9.59,12,0.9,Bachelor's,Full-time,Divorced,Yes,No,Other,Yes,0
FDG4ID179Y,43,40871,58076,668,79,4,17.05,24,0.26,High School,Full-time,Married,No,Yes,Education,Yes,0
3R4JMTGGXP,53,45085,169072,554,55,4,2.69,60,0.22,PhD,Part-time,Divorced,No,No,Education,Yes,0
QAHKYB63AJ,42,15161,197275,650,30,3,4.15,36,0.49,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,0
0MO8BVYENB,40,142233,147202,450,52,2,20.75,36,0.2,Bachelor's,Unemployed,Married,Yes,Yes,Education,Yes,0
ZKMNUV4A4F,55,47249,44172,653,87,1,16.89,60,0.26,Master's,Full-time,Married,No,No,Business,No,0
8WNCCE7RC5,45,34789,181391,482,60,1,8.29,60,0.14,High School,Self-employed,Married,Yes,Yes,Other,No,0
C3GAX6PBI4,58,80428,65719,715,105,3,13.74,60,0.14,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
KPGJ1U72J7,28,20096,102174,507,15,4,7.14,60,0.33,Master's,Unemployed,Single,No,No,Education,Yes,1
NF9QHKZWJN,46,69822,26381,387,36,1,8.25,60,0.52,High School,Unemployed,Divorced,No,Yes,Education,Yes,0
ICXNBU9SG5,61,70825,194789,594,4,1,15.23,36,0.4,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
YLTH5HY3YT,67,99245,97614,408,35,4,13.6,48,0.3,PhD,Full-time,Single,No,Yes,Other,No,0
T0ESUPG4QN,37,117758,171809,532,14,1,23.2,36,0.45,Master's,Self-employed,Married,Yes,Yes,Home,Yes,0
M8NWLU8OOB,26,69925,84828,338,35,3,21.2,48,0.52,High School,Part-time,Married,No,No,Home,Yes,0
NRRK26PP37,41,48731,96038,433,85,3,11.2,12,0.23,PhD,Part-time,Single,Yes,Yes,Auto,No,0
MSTC487PNB,64,143031,124429,831,61,2,9.77,36,0.17,PhD,Self-employed,Single,No,Yes,Home,No,0
RSOZF3H0SM,66,109943,80225,652,80,2,17.24,36,0.59,PhD,Full-time,Married,No,No,Auto,No,0
G9XQ7V5H1N,58,21085,128282,456,105,2,16.06,24,0.45,PhD,Unemployed,Divorced,No,No,Business,No,0
KB0NFXSUVE,30,47311,94965,432,69,2,18.06,60,0.61,PhD,Part-time,Single,Yes,No,Other,No,0
IOIYKHJGH3,19,134621,166683,451,105,2,3.29,60,0.32,High School,Full-time,Married,No,No,Business,No,0
B13PNMO3K2,34,89908,112559,415,26,1,12.84,12,0.11,PhD,Self-employed,Divorced,Yes,Yes,Business,No,1
O81J92IF0E,67,60714,177993,493,111,1,21.73,36,0.65,Bachelor's,Full-time,Married,Yes,No,Education,No,0
S1XVEJK461,44,125295,23317,664,28,1,19.19,24,0.2,PhD,Full-time,Divorced,Yes,Yes,Other,Yes,0
GZTSSOOAHQ,55,70203,39303,681,115,3,11.49,36,0.54,High School,Full-time,Divorced,Yes,No,Business,Yes,0
5QWFCS88TY,19,106366,76653,369,72,3,22.23,36,0.87,Master's,Unemployed,Single,No,No,Home,Yes,0
5CJY3IRG9T,50,80127,219584,372,28,1,2.79,24,0.78,PhD,Part-time,Single,No,No,Business,Yes,0
XAHRZ9T6BC,22,116133,33229,828,114,2,3.79,48,0.37,Bachelor's,Part-time,Single,Yes,No,Education,No,0
8TYOC3WCUI,31,26868,65098,399,58,4,7.58,12,0.45,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
6EF657L6IX,44,51458,217814,679,115,4,8.21,12,0.48,Bachelor's,Part-time,Divorced,No,No,Business,No,0
KRK881SGN1,67,36378,202060,786,19,3,17.37,36,0.27,Master's,Full-time,Single,No,Yes,Other,Yes,0
3FSK09FQIC,53,44327,224688,658,6,1,6.34,24,0.65,Master's,Self-employed,Divorced,Yes,No,Business,Yes,0
CX8SDG96XW,44,102262,193054,778,18,3,24.15,60,0.53,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
55IYG71RO1,31,144696,180804,692,63,2,5.24,24,0.66,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,0
0P2GD0AJPU,32,62092,172403,589,100,4,22.44,48,0.14,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
GBBH1KXISZ,44,64434,144582,642,95,3,20.08,60,0.66,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0
MHHX9EEOF2,25,113438,136812,793,28,1,8.3,48,0.53,PhD,Part-time,Single,No,Yes,Education,No,0
Y68B8PXF5P,38,30148,249823,697,10,3,15.38,36,0.6,PhD,Self-employed,Single,No,Yes,Home,No,1
8K89EK97HS,51,102977,167194,551,0,4,16.19,12,0.55,Bachelor's,Full-time,Divorced,No,Yes,Other,No,0
CIQFZUJ80L,66,54013,247208,818,36,2,5.19,60,0.48,Master's,Part-time,Divorced,Yes,No,Home,No,0
LU9CMXKAPH,45,88670,32226,614,101,3,10.31,12,0.2,High School,Full-time,Single,No,No,Auto,No,0
4TY6ETXYE9,41,104766,247969,762,83,4,8.26,60,0.54,Bachelor's,Part-time,Married,No,No,Business,Yes,0
XNLOFS2DQZ,34,127534,142053,738,22,4,2.48,36,0.84,PhD,Full-time,Married,Yes,No,Home,Yes,0
K3ZXQ22QZ4,69,75177,188005,517,72,3,19.44,12,0.5,High School,Part-time,Married,No,No,Education,Yes,1
TUBGSVOFG3,23,71303,219607,475,21,2,13.05,60,0.79,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,1
AMKF1HQB2U,55,55300,238278,369,4,2,17.26,12,0.75,PhD,Unemployed,Married,No,Yes,Education,Yes,0
62XHU2W2NS,36,70283,215840,482,106,1,2.74,48,0.3,Master's,Full-time,Married,Yes,No,Other,No,0
BSNG9YK93H,18,62474,162796,642,11,1,16.44,12,0.22,High School,Self-employed,Single,Yes,No,Education,No,0
IWXPM9VNQB,55,22821,244160,675,92,4,18.8,36,0.35,Master's,Part-time,Single,No,No,Home,Yes,0
BTD5PB0WCN,43,84481,211300,576,31,3,5.44,36,0.15,High School,Full-time,Divorced,Yes,Yes,Business,Yes,0
2IZQF4AN0Q,22,103097,8724,756,106,1,2.09,48,0.17,Master's,Self-employed,Divorced,Yes,No,Other,No,0
3VZA05CM2E,21,149860,117566,369,69,2,24.35,24,0.53,PhD,Full-time,Divorced,No,No,Home,No,1
HKPX80WDK7,42,45975,10414,462,10,2,19.64,36,0.45,PhD,Full-time,Single,No,Yes,Business,No,0
Z8XHMBQP0F,62,127567,223706,445,102,2,22.41,24,0.68,PhD,Part-time,Single,No,No,Business,Yes,0
CV1IPLOV5I,69,48620,222678,391,115,2,13.96,24,0.66,PhD,Self-employed,Single,No,No,Home,No,0
IE6DX0NSKS,66,33653,230995,588,110,3,21.91,48,0.47,High School,Part-time,Single,Yes,No,Business,Yes,0
735PH3I55N,62,73119,101938,441,104,3,11.56,60,0.28,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
OKSYKCEHCW,39,15835,19951,638,33,4,8.46,12,0.43,Master's,Full-time,Married,Yes,Yes,Home,Yes,0
5I9J83SHM2,65,79209,169802,748,50,2,11.46,48,0.11,High School,Part-time,Married,Yes,No,Other,No,0
56KHZXSKEY,30,130322,185424,505,76,2,22.82,48,0.67,Master's,Full-time,Married,No,No,Auto,No,0
Y25CCCT1XU,40,139274,44830,763,110,1,3.48,12,0.26,Master's,Full-time,Divorced,No,No,Home,No,0
CNK8PMWPYW,50,129598,67164,752,78,2,8.43,36,0.35,High School,Part-time,Single,No,No,Auto,Yes,0
TNJQI6XMYL,42,132127,5602,782,31,1,22.23,48,0.84,High School,Full-time,Married,No,Yes,Education,Yes,0
56ZTXNHDEA,27,112804,139140,375,25,1,22.91,24,0.53,High School,Part-time,Divorced,No,Yes,Other,No,0
20BF18LME9,35,100965,139116,766,5,1,5.46,36,0.24,PhD,Part-time,Divorced,No,Yes,Business,Yes,0
LUCL9TJGOV,44,61362,174055,602,113,2,24.05,12,0.72,High School,Unemployed,Divorced,No,No,Auto,No,1
21D0MLQ6CO,66,60868,59581,328,94,3,6.92,36,0.26,PhD,Unemployed,Married,Yes,Yes,Auto,No,0
04ZCS196OQ,43,25715,196171,442,18,4,19.89,12,0.76,Master's,Self-employed,Divorced,Yes,No,Business,No,1
6VM78NVOPS,66,84172,100583,495,17,3,24.97,24,0.23,PhD,Unemployed,Single,No,No,Auto,No,0
C7HHXZ1C0A,59,74142,48439,436,114,3,14.03,12,0.3,Master's,Unemployed,Married,Yes,No,Auto,No,0
DS54DZTVUT,69,56600,191302,611,70,1,19.19,60,0.16,PhD,Part-time,Divorced,Yes,No,Auto,No,0
IDC5VAWATJ,19,62483,139747,394,48,3,24.91,36,0.65,Master's,Self-employed,Single,Yes,Yes,Education,Yes,1
BV795R1IUY,27,32557,108039,679,32,1,4.44,60,0.61,High School,Full-time,Married,Yes,Yes,Home,No,0
ZQNJT71MZG,37,87454,99925,600,76,3,3.27,12,0.33,High School,Unemployed,Divorced,Yes,No,Home,No,0
FE6GBU0LGQ,55,134111,25426,559,42,4,14.84,12,0.37,High School,Part-time,Single,No,No,Home,Yes,0
V3IX8PAQX6,20,20595,42841,579,99,3,21.56,48,0.13,Bachelor's,Self-employed,Divorced,No,No,Auto,Yes,0
X0QM9LLU4S,27,137349,193202,517,27,1,16.09,24,0.13,Master's,Full-time,Single,No,Yes,Auto,Yes,0
R8DE1FL0F7,45,114478,211418,349,107,4,3.64,12,0.66,PhD,Part-time,Divorced,No,Yes,Education,Yes,0
50320J0WNP,36,15453,5331,699,61,2,10.55,48,0.89,PhD,Part-time,Married,No,Yes,Auto,Yes,0
8S3IBO26M9,34,78938,153426,536,26,3,3.73,12,0.21,High School,Full-time,Single,Yes,Yes,Auto,Yes,0
4IBBE4P6AZ,61,138776,66806,619,96,2,21.83,48,0.24,PhD,Self-employed,Single,Yes,Yes,Business,Yes,0
XMEFRE2LOF,61,80725,118756,846,25,3,8.87,36,0.55,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,0
CSX8AB9CJG,40,119879,27119,422,60,3,23.46,24,0.48,PhD,Part-time,Divorced,Yes,Yes,Home,Yes,0
WDZG5YQVOO,45,32863,233194,672,100,4,2.51,24,0.51,Master's,Unemployed,Single,No,Yes,Education,No,0
FDR6ZZKF71,44,49078,158240,357,98,1,22.88,60,0.16,High School,Unemployed,Single,Yes,No,Home,Yes,0
V4HEKCAN01,49,114505,17817,307,108,3,16.63,60,0.85,Master's,Self-employed,Divorced,Yes,No,Other,Yes,0
BHFWFYHJ9R,55,127021,243549,463,107,1,2.88,36,0.55,Master's,Self-employed,Married,No,Yes,Business,Yes,0
WEJ5DBVUB7,29,103018,32224,702,76,4,24.96,12,0.53,High School,Unemployed,Single,No,Yes,Home,No,0
GAC690HWNW,37,131254,85561,633,44,1,11.99,60,0.58,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,0
6FYHH8YXZH,23,143284,230826,624,14,2,15.66,24,0.74,PhD,Unemployed,Single,No,Yes,Home,No,0
A39187SHCJ,20,122081,19344,833,47,3,23.49,24,0.18,High School,Unemployed,Single,Yes,No,Home,No,0
QFE9AMUEET,20,121741,190134,413,6,1,16.03,12,0.19,High School,Full-time,Divorced,No,No,Education,No,0
5T28U5Z1BS,40,26314,61390,410,68,4,2.41,60,0.36,Master's,Part-time,Married,No,No,Education,Yes,0
3Z2QENNQWB,26,55451,61519,685,33,3,4.14,60,0.55,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,0
UYATSG4WFF,50,80320,190157,828,62,2,21.38,12,0.71,PhD,Part-time,Married,Yes,No,Auto,Yes,0
UJ24EQPCVL,53,62756,187677,342,99,2,18.91,60,0.19,High School,Full-time,Married,No,Yes,Business,No,0
2TJRFT9VUH,29,24442,70429,411,30,1,18.85,48,0.59,PhD,Part-time,Married,No,No,Auto,Yes,1
0AEIVCIMCD,43,68354,67856,461,46,1,15.62,48,0.6,High School,Full-time,Married,No,Yes,Home,Yes,0
SY1X5I4SIH,54,26322,192866,594,117,2,6.83,48,0.43,Master's,Unemployed,Married,Yes,Yes,Auto,Yes,0
STAGMVNWGO,67,83103,57364,491,48,1,14.37,24,0.22,Bachelor's,Unemployed,Single,No,No,Home,No,0
JGZ5QH97K1,65,63309,5326,423,18,4,8.14,24,0.2,PhD,Full-time,Single,Yes,Yes,Education,Yes,0
EDHMGCQ990,27,141144,219945,342,28,4,3.79,12,0.81,High School,Self-employed,Divorced,No,Yes,Auto,No,0
HNKUZ5A1DC,61,48241,132080,609,12,4,12.2,48,0.83,Master's,Part-time,Single,No,Yes,Business,No,0
46J8J9YBZ7,28,141493,25306,822,71,4,18.46,36,0.4,PhD,Self-employed,Single,No,No,Auto,No,1
ODTZ9TWJXF,36,88448,180783,800,1,2,8.87,36,0.76,High School,Part-time,Married,No,No,Auto,No,0
IHNV8UNZRA,22,47498,208529,430,40,4,16.64,12,0.85,Master's,Self-employed,Single,No,Yes,Home,No,0
LM2U29OWH6,41,116098,245510,528,59,4,2.09,12,0.86,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,0
7MWS1GHHIP,52,33439,91194,393,28,2,9.57,60,0.41,PhD,Unemployed,Single,No,No,Auto,No,0
GV70LM4T4G,45,50458,88794,677,116,1,6.17,24,0.35,Master's,Unemployed,Divorced,Yes,No,Home,Yes,0
QFUIVQG3YN,47,91321,229365,372,80,2,12.84,48,0.31,High School,Self-employed,Married,Yes,Yes,Business,No,0
AZ3CQLR1BX,36,142745,152463,415,56,1,14.85,36,0.54,High School,Unemployed,Single,Yes,Yes,Business,Yes,0
DWZEHVHQ21,23,77569,178462,566,6,1,5.48,12,0.62,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,No,0
UA77XZD58T,66,118491,8336,373,103,2,9.24,12,0.88,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
UA9KWI4QNS,62,73485,74770,321,17,3,23.27,48,0.12,Bachelor's,Self-employed,Divorced,No,No,Education,No,0
M5OQGKRE57,56,19393,66211,461,16,1,5.65,24,0.44,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
SI2WO0UU8T,36,20031,191311,613,34,1,19.07,36,0.43,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,1
ME3T20GUJQ,68,111247,205876,609,30,4,24.9,12,0.78,Master's,Full-time,Single,Yes,Yes,Auto,Yes,0
ITGXBPKYWA,48,117815,62988,539,52,1,19.82,24,0.65,PhD,Part-time,Single,No,Yes,Home,Yes,0
GFTAQX5004,61,62554,34883,490,101,3,10.82,24,0.72,Bachelor's,Self-employed,Married,Yes,Yes,Auto,Yes,0
XPZ2Q0ULB8,28,99503,181898,498,55,1,14.94,12,0.63,PhD,Part-time,Single,No,No,Education,No,0
RMG6J0E7SR,34,23668,103706,787,98,3,10.04,48,0.85,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
0XJ40LNR6M,34,138175,164013,785,42,1,11.65,24,0.79,High School,Part-time,Single,No,No,Auto,Yes,0
JNN6UG136I,67,67938,33267,462,34,4,12.59,12,0.45,High School,Part-time,Single,No,No,Education,No,0
GGK9WMGSI5,32,44961,38004,401,15,1,6.02,60,0.5,High School,Part-time,Divorced,Yes,No,Home,No,1
EB5EREOXN9,23,144735,184634,808,108,3,13.52,36,0.18,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
Q2Z86OIFR0,49,79239,248050,549,36,4,5.04,12,0.82,PhD,Full-time,Divorced,No,No,Other,No,0
4EYQTEF8CH,57,46662,163776,342,111,3,22.82,12,0.32,Bachelor's,Full-time,Divorced,Yes,Yes,Education,Yes,0
WEB20UA3XM,28,80173,25980,517,93,4,9.98,48,0.5,PhD,Full-time,Divorced,Yes,Yes,Business,Yes,0
B3ZD20PSQ2,30,73318,231215,505,25,4,11.87,36,0.78,High School,Self-employed,Married,No,No,Education,No,0
P7XR37XOHZ,34,24929,159826,723,62,4,15.06,60,0.4,Master's,Self-employed,Single,Yes,No,Education,Yes,0
FS5XAZCQIY,45,35949,61066,812,27,2,21.82,12,0.59,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
20FV2PRIT9,66,133463,243426,316,40,1,18.14,36,0.42,Master's,Self-employed,Single,Yes,Yes,Business,No,0
8AOLZ3RBLP,35,22383,221872,317,101,4,6.74,48,0.75,High School,Part-time,Married,Yes,Yes,Education,No,0
CQ01RWVQY3,45,117502,189824,569,21,4,19.53,12,0.19,Master's,Part-time,Divorced,Yes,No,Business,No,0
EUWNRYS3ES,65,23263,224987,403,4,3,15.96,12,0.53,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,0
U4986GHZKM,33,126740,94977,316,103,4,22.16,48,0.58,Master's,Part-time,Married,Yes,Yes,Other,No,0
HJQKDG1V5V,53,32295,140758,345,114,2,18.25,60,0.47,High School,Full-time,Single,Yes,Yes,Auto,No,0
BID7258VE3,66,110749,217057,513,48,3,8.13,24,0.83,Master's,Unemployed,Divorced,Yes,No,Home,No,0
ASFDMKV6G0,57,139573,145226,373,116,3,2.33,60,0.28,Master's,Self-employed,Single,No,Yes,Home,Yes,0
S2M3PVCMZ8,37,145539,92343,550,103,4,14.02,36,0.44,PhD,Unemployed,Divorced,No,No,Auto,Yes,0
G8OJ9EMXXE,56,15843,247767,829,113,3,2.57,24,0.32,High School,Self-employed,Married,No,No,Education,Yes,0
TDL8G29E6J,44,77357,226299,627,93,3,14.8,60,0.49,High School,Part-time,Divorced,Yes,No,Business,Yes,0
N4YJDGSFQ3,57,88175,104819,705,32,4,14.97,60,0.59,PhD,Self-employed,Married,Yes,No,Auto,No,0
1Y0LR910Z5,50,67898,49549,427,97,2,9.42,36,0.41,High School,Part-time,Single,Yes,Yes,Auto,No,0
F4PLCHD56Z,19,26454,130287,411,106,2,17.45,36,0.11,Master's,Self-employed,Divorced,No,No,Business,Yes,1
MBZ2G9OAV4,30,139229,27136,507,72,3,6.17,60,0.73,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
59CSG8NM5S,19,30857,190488,311,108,3,2.24,12,0.29,High School,Full-time,Single,No,Yes,Auto,Yes,0
6KQKCE6FBA,54,127471,139755,443,60,3,14.39,12,0.29,High School,Full-time,Married,No,No,Home,No,0
V1R13GH6Y6,22,54740,140046,306,8,1,4.63,60,0.73,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
OEQRSYXQ4U,23,63259,216571,569,58,4,13.01,60,0.85,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
J5IMKC98Z7,67,109875,107927,431,81,2,13.7,12,0.56,Bachelor's,Self-employed,Single,Yes,Yes,Business,Yes,0
DM0G1MK5ZE,49,122153,22937,752,65,3,8.28,24,0.82,Bachelor's,Part-time,Married,Yes,No,Other,No,0
3A4KCHUZZT,65,93865,147623,323,56,4,17.77,24,0.19,Master's,Part-time,Married,Yes,No,Home,Yes,0
4ONEA2YKMZ,41,45004,72297,525,114,3,18.72,48,0.33,Bachelor's,Full-time,Divorced,No,No,Other,No,0
LVRU4HX0YA,34,131822,107708,493,97,3,18.89,60,0.65,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
QDAJAX20OH,26,54966,41609,553,41,3,2.09,48,0.32,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
FQH26R1HOI,57,123558,48975,370,15,1,15.02,12,0.83,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
HYXOLQO7S2,57,116978,223569,587,37,2,3.15,60,0.86,High School,Unemployed,Divorced,No,Yes,Other,No,0
T13AMCYTBI,19,39692,171008,720,29,1,14.37,36,0.67,High School,Part-time,Single,Yes,No,Business,Yes,0
3D1AKIAHL7,26,147096,232201,610,85,1,7.33,36,0.83,PhD,Full-time,Single,Yes,No,Home,Yes,0
I4CY3J6KMY,23,142045,38839,689,79,4,17.98,60,0.67,PhD,Self-employed,Married,No,Yes,Education,Yes,0
QDZF94LQOQ,36,53940,56673,548,9,3,4.35,60,0.23,High School,Part-time,Single,Yes,Yes,Other,Yes,0
RXWKSFNKY3,50,46025,7767,836,82,4,12.22,36,0.62,High School,Self-employed,Married,Yes,No,Education,No,0
P9UQEVLNDM,36,56079,235605,682,119,2,20.37,24,0.59,Master's,Unemployed,Married,No,No,Education,Yes,1
JCLTT0X9SM,50,27068,101858,414,91,1,23.79,48,0.54,Master's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
FURABQEHSF,62,125695,194582,656,52,4,15.85,12,0.65,Bachelor's,Unemployed,Married,Yes,No,Other,No,0
1HIBHKTOTO,47,35494,5449,715,28,1,5.07,12,0.86,PhD,Unemployed,Single,No,No,Other,Yes,0
YYK4AX3K7Y,56,44132,128616,459,111,2,19.21,24,0.51,Master's,Full-time,Married,Yes,No,Education,Yes,0
LQM6LN358I,30,64221,142560,727,7,3,3.35,12,0.58,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,0
BWXN9TX82S,35,145932,105461,500,44,2,10.74,12,0.55,High School,Unemployed,Single,No,Yes,Other,Yes,1
SUSCFR5XIY,19,26892,62939,330,52,3,23.59,24,0.54,Master's,Part-time,Married,No,No,Auto,No,0
MW5U0KK1BZ,20,65741,115070,590,103,2,14.12,24,0.8,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,0
NED75CUC8X,23,133519,161191,313,43,2,21.77,48,0.82,Master's,Part-time,Single,Yes,Yes,Other,Yes,0
S3MEXZ9WJJ,45,80590,174964,307,6,4,22.29,48,0.54,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
ZUWUT6LNI2,30,103343,189050,342,48,1,14.78,24,0.31,High School,Unemployed,Divorced,No,Yes,Home,Yes,0
XFCK7ECXB6,37,19925,59840,607,60,3,15.94,48,0.59,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
ZBLDSHK802,49,65456,118847,551,92,1,13.69,48,0.73,Master's,Full-time,Married,No,No,Education,No,0
A0X2VYRQMK,48,137624,140818,581,9,3,6.6,60,0.67,Master's,Part-time,Married,No,Yes,Education,No,0
T7CAS47KRG,26,54800,84127,471,40,2,6.78,36,0.73,High School,Full-time,Single,Yes,Yes,Other,No,0
2NR238CK4A,20,118718,202169,662,61,4,24.49,36,0.17,Master's,Part-time,Divorced,Yes,Yes,Business,Yes,1
RO4W64O0D9,48,125203,82427,645,30,2,23.73,24,0.79,Master's,Unemployed,Divorced,No,No,Other,No,1
